mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,driver,window_start_unix,window_end_unix,adb,event_count,n_samples,n_beats,ODI-3%,CVHRI,CEI
1088.5839416058395,41.770459852328244,54.65808724082084,123,45.05494505494506,220,80.58608058608058,54.659518875151136,1088.0,196.0,0.05021157926922879,0.03837137243703042,55.19810440740074,60.24096385542169,50.33557046979866,2.107344431720174,289.59295877653983,754.9818971339316,0.3835760299364726,27.723523798983756,72.27647620101625,1187.9112766652993,143.33642075482794,2,1616513948.0,1616514248.0,0,0,74937,274,9.49,7.0,2.2
1082.159420289855,45.42970536022944,55.212414941173904,120,43.63636363636363,216,78.54545454545455,55.212646772604224,1084.0,248.0,0.05102080685839762,0.04198060332742948,55.54382826339651,64.1025641025641,50.67567567567568,2.3691326012482143,392.4728143341078,688.567435679575,0.5699845708601664,36.305106523937496,63.6948934760625,1483.3030760823708,402.26282606868807,2,1616516648.0,1616516948.0,0,0,74937,276,9.49,7.0,2.2
1039.4285714285713,119.20086892656091,42.73446656389157,72,25.174825174825173,177,61.88811188811189,42.73973929126516,1072.0,548.0,0.04111849574475758,0.11467923068800528,58.64143580779357,85.22727272727273,47.92332268370607,8.087602089149192,974.1249946946806,462.3957096968624,2.1066912479211752,67.81141348793047,32.188586512069534,4852.550849834878,3416.030145443335,2,1616518748.0,1616519048.0,0,0,74936,287,9.49,7.0,2.2
1124.2716981132075,53.936425741113965,55.573491824538834,106,40.15151515151515,199,75.37878787878788,55.573593031441135,1120.0,344.0,0.04943074981315166,0.04797454728392788,53.48829972201291,60.0,44.642857142857146,2.521021087647124,804.3562429531473,769.7452640050789,1.0449641986336926,51.09938840649959,48.9006115935004,2227.2531650243227,653.1516580660966,2,1616520248.0,1616520548.0,0,0,74937,265,9.49,7.0,2.2
1108.1635687732341,52.72092121240856,43.798857771415015,73,27.238805970149254,182,67.91044776119404,43.800088598015755,1108.0,320.0,0.03952493100499919,0.04757503557960491,54.26625066502504,62.76150627615063,47.02194357366771,2.589008268344375,714.9100082625223,407.2132416656018,1.7556158177429728,63.710471047482066,36.289528952517934,2271.9969796458217,1149.8737297176976,2,1616520848.0,1616521148.0,0,0,74937,269,9.49,7.0,2.2
1086.8613138686133,62.112173425542885,54.37517209774458,100,36.63003663003663,200,73.26007326007326,54.37517209774458,1088.0,372.0,0.050029540479456056,0.0571482052337097,55.38556971539563,66.3716814159292,47.02194357366771,3.180067360305466,1072.4306301303927,825.3837557963654,1.299311529454158,56.508720667468936,43.491279332531064,3484.984373318008,1587.1699873912496,2,1616522348.0,1616522648.0,0,0,74936,274,9.49,7.0,2.2
1045.7543859649122,75.09474782879443,44.627140067775386,72,25.35211267605634,182,64.08450704225352,44.62740899719383,1048.0,468.0,0.04267484755133621,0.07180916363980142,57.69035630076783,74.25742574257426,47.02194357366771,4.439413767398543,801.0519115144843,497.2718801099418,1.6108932428219747,61.69893185984298,38.30106814015702,4573.180010884986,3274.85621926056,2,1616523548.0,1616523848.0,0,0,74936,285,9.49,7.0,2.2
1035.4722222222222,101.96699229843681,40.110553920790665,62,21.60278745644599,175,60.97560975609756,40.11273312658983,1052.0,532.0,0.03873858927910599,0.09847390408948481,58.63293436881612,84.26966292134831,48.231511254019296,7.0825267690425004,926.6723626927632,370.734277250483,2.4995594407006125,71.4249745733766,28.57502542662341,5025.660236245587,3728.2535963023415,2,1616523848.0,1616524148.0,0,0,74937,288,9.49,7.0,2.2
1020.7602739726027,109.80036897981435,53.416604316915546,83,28.522336769759452,198,68.04123711340206,53.41685899360115,1048.0,800.0,0.0523304642192951,0.10756724353357956,59.7582519159032,156.25,50.67567567567568,9.590495296950579,1026.3218967868804,978.1684190525259,1.0492282073275243,51.201140193939764,48.798859806060236,5898.952425665309,3894.4621098259036,2,1616525348.0,1616525648.0,0,0,74936,292,9.49,7.0,2.2
1023.9724137931034,60.984307338513624,44.01467214291858,81,28.027681660899653,197,68.16608996539793,44.015725406324755,1032.0,360.0,0.04298526485032658,0.059556592069320805,58.81032844088863,73.52941176470588,51.02040816326531,3.633292894432716,689.0144288136389,583.5348619209946,1.1807596662612514,54.144419695984894,45.85558030401511,2067.9644592923128,795.4151685576793,2,1616527148.0,1616527448.0,0,0,74936,290,9.49,7.0,2.2
1017.7534246575342,77.34632800324376,53.516308508623965,96,32.98969072164948,206,70.79037800687286,53.51635264103861,1020.0,548.0,0.05258282737692229,0.07599711887903514,59.309978252972776,78.53403141361257,45.73170731707317,4.7585740470378335,1079.663391520843,810.9607482413682,1.3313386546293118,57.10618884071983,42.893811159280176,4135.2616927971585,2244.6375530349474,2,1616528048.0,1616528348.0,0,0,74937,292,9.49,7.0,2.2
1066.5089605734768,72.55788380426429,66.74964058241885,123,44.24460431654676,213,76.61870503597122,66.74982822708478,1056.0,424.0,0.06258721744934281,0.0680330747200182,56.507784116657525,64.65517241379311,44.37869822485207,3.6901557664436537,1304.6953408516729,1172.2861272885777,1.1129495696322442,52.67279378683665,47.327206213163365,3967.6053957586964,1490.6239276184456,2,1616529848.0,1616530148.0,0,0,74937,279,9.49,7.0,2.2
1045.4736842105262,39.8237778709405,41.59950892771665,77,27.112676056338028,197,69.36619718309859,41.59970205743793,1044.0,284.0,0.039790290932909825,0.0380916119385758,57.47265011441846,64.1025641025641,49.18032786885246,2.170540741565318,361.6135746492588,401.6423551080121,0.9003372529075313,47.37776158047778,52.62223841952222,1008.8442875656539,245.58835780838297,2,1616530448.0,1616530748.0,0,0,74937,285,9.49,7.0,2.2
